Date,League,Season,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR,B365H,B365D,B365A,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePasses,AwayPasses,HomeSaves,AwaySaves,HomePos,AwayPos,HS_1P,AS_1P,HST_1P,AST_1P,HF_1P,AF_1P,HC_1P,AC_1P,HY_1P,AY_1P,HR_1P,AR_1P,HomePasses_1P,AwayPasses_1P,HomePos_1P,AwayPos_1P,HS_2P,AS_2P,HST_2P,AST_2P,HF_2P,AF_2P,HC_2P,AC_2P,HY_2P,AY_2P,HR_2P,AR_2P,HomePasses_2P,AwayPasses_2P,HomePos_2P,AwayPos_2P,fixture_id
01/04/2026,Serie A Brasil,2026,CORITIBA,VASCO DA GAMA,1,1,0,1,D,0.0,0.0,0.0,18,11,4,2,11,11,3,4,2,1,0,0,585,312,1,4,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492194
02/04/2026,Serie A Brasil,2026,FLUMINENSE,CORINTHIANS,3,1,2,0,H,0.0,0.0,0.0,20,12,10,4,10,13,8,10,1,4,0,1,526,337,3,7,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492196
02/04/2026,Serie A Brasil,2026,SANTOS,REMO,2,0,1,0,H,0.0,0.0,0.0,7,11,3,4,17,14,7,4,4,3,0,0,508,373,4,1,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492199
02/04/2026,Serie A Brasil,2026,CHAPECOENSE-SC,ATLETICO-MG,0,4,0,3,A,0.0,0.0,0.0,19,20,4,8,19,4,7,3,1,0,0,0,379,487,4,3,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492193
03/04/2026,Serie A Brasil,2026,PALMEIRAS,GREMIO,2,1,1,0,H,0.0,0.0,0.0,16,10,4,5,12,15,8,2,0,3,0,0,486,328,4,2,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492198
03/04/2026,Serie A Brasil,2026,RB BRAGANTINO,FLAMENGO,3,0,2,0,H,0.0,0.0,0.0,18,7,6,1,12,12,7,5,4,1,0,1,464,372,1,3,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492192
04/04/2026,Serie A Brasil,2026,SAO PAULO,CRUZEIRO,4,1,2,0,H,0.0,0.0,0.0,11,14,5,7,21,14,6,4,2,0,0,0,270,478,6,1,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492208
04/04/2026,Serie A Brasil,2026,CORITIBA,FLUMINENSE,1,1,0,0,D,0.0,0.0,0.0,10,15,4,4,8,14,3,10,1,0,0,0,266,551,3,3,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492204
05/04/2026,Serie A Brasil,2026,VASCO DA GAMA,BOTAFOGO,1,2,0,0,A,0.0,0.0,0.0,17,18,5,9,11,16,3,2,2,4,0,0,511,303,8,4,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492209
05/04/2026,Serie A Brasil,2026,CHAPECOENSE-SC,VITORIA,1,1,0,0,D,0.0,0.0,0.0,25,15,6,9,16,14,9,1,2,3,0,1,353,277,8,5,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492202
05/04/2026,Serie A Brasil,2026,FLAMENGO,SANTOS,3,1,0,0,H,0.0,0.0,0.0,19,17,4,2,2,12,2,7,0,2,0,0,613,357,1,1,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492205
05/04/2026,Serie A Brasil,2026,ATLETICO-MG,ATLETICO PARANAENSE,2,1,1,0,H,0.0,0.0,0.0,15,11,5,3,9,13,2,8,0,1,0,0,479,477,2,3,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492200
05/04/2026,Serie A Brasil,2026,BAHIA,PALMEIRAS,1,2,0,1,A,0.0,0.0,0.0,19,8,6,5,18,17,7,5,2,4,0,0,490,347,4,4,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492201
05/04/2026,Serie A Brasil,2026,CORINTHIANS,INTERNACIONAL,0,1,0,0,A,0.0,0.0,0.0,11,8,2,3,16,19,7,4,2,3,0,0,462,249,2,2,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492203
05/04/2026,Serie A Brasil,2026,MIRASSOL,RB BRAGANTINO,0,1,0,0,A,0.0,0.0,0.0,15,16,2,5,7,10,12,6,2,3,0,0,357,311,4,2,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492207
05/04/2026,Serie A Brasil,2026,GREMIO,REMO,0,0,0,0,D,0.0,0.0,0.0,20,11,3,4,8,9,8,3,2,3,0,1,512,303,4,3,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492206
11/04/2026,Serie A Brasil,2026,VITORIA,SAO PAULO,2,0,1,0,H,0.0,0.0,0.0,15,16,6,5,11,11,1,6,2,3,0,1,361,501,5,4,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492219
11/04/2026,Serie A Brasil,2026,REMO,VASCO DA GAMA,1,1,0,0,D,0.0,0.0,0.0,12,19,2,3,12,10,3,6,0,2,0,0,338,441,2,1,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492217
11/04/2026,Serie A Brasil,2026,MIRASSOL,BAHIA,1,2,1,0,A,0.0,0.0,0.0,16,14,6,8,20,14,8,4,5,1,1,0,362,526,6,6,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492216
11/04/2026,Serie A Brasil,2026,SANTOS,ATLETICO-MG,1,0,0,0,H,0.0,0.0,0.0,18,11,2,3,8,17,5,7,3,1,0,0,396,493,3,1,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492218
11/04/2026,Serie A Brasil,2026,INTERNACIONAL,GREMIO,0,0,0,0,D,0.0,0.0,0.0,11,4,3,1,19,20,8,2,4,3,0,1,338,296,1,3,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492215
12/04/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,CHAPECOENSE-SC,2,0,0,0,H,0.0,0.0,0.0,14,8,6,1,15,17,5,0,2,4,0,0,417,316,1,4,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492210
12/04/2026,Serie A Brasil,2026,BOTAFOGO,CORITIBA,2,2,0,1,D,0.0,0.0,0.0,20,14,8,5,14,7,7,4,2,4,0,0,468,307,3,6,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492211
12/04/2026,Serie A Brasil,2026,FLUMINENSE,FLAMENGO,1,2,0,1,A,0.0,0.0,0.0,19,17,6,9,14,12,8,2,2,3,0,1,608,405,6,5,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492214
12/04/2026,Serie A Brasil,2026,CORINTHIANS,PALMEIRAS,0,0,0,0,D,0.0,0.0,0.0,6,16,4,4,17,16,2,7,2,1,2,0,215,445,5,4,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492212
12/04/2026,Serie A Brasil,2026,CRUZEIRO,RB BRAGANTINO,2,1,1,1,H,0.0,0.0,0.0,16,15,7,4,16,21,2,7,0,2,0,0,333,339,3,5,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492213
18/04/2026,Serie A Brasil,2026,CHAPECOENSE-SC,BOTAFOGO,1,4,1,3,A,0.0,0.0,0.0,9,13,3,8,6,7,4,4,0,0,0,0,496,526,4,3,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492221
18/04/2026,Serie A Brasil,2026,VASCO DA GAMA,SAO PAULO,2,1,0,1,H,0.0,0.0,0.0,20,10,5,4,14,20,6,5,1,2,0,0,431,264,1,3,62,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492228
18/04/2026,Serie A Brasil,2026,VITORIA,CORINTHIANS,0,0,0,0,D,0.0,0.0,0.0,13,7,1,0,13,14,4,2,1,2,0,0,429,357,0,1,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492229
18/04/2026,Serie A Brasil,2026,CRUZEIRO,GREMIO,2,0,0,0,H,0.0,0.0,0.0,18,9,6,1,16,13,4,1,4,3,0,0,312,455,1,4,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492223
19/04/2026,Serie A Brasil,2026,INTERNACIONAL,MIRASSOL,1,2,0,2,A,0.0,0.0,0.0,24,10,9,4,6,15,11,2,0,4,0,0,619,251,1,6,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492225
19/04/2026,Serie A Brasil,2026,SANTOS,FLUMINENSE,2,3,1,1,A,0.0,0.0,0.0,7,10,4,3,13,14,6,4,5,3,0,0,444,502,0,2,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492227
19/04/2026,Serie A Brasil,2026,CORITIBA,ATLETICO-MG,2,0,1,0,H,0.0,0.0,0.0,2,23,2,7,17,10,2,8,2,1,1,1,196,638,7,0,23,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492222
19/04/2026,Serie A Brasil,2026,PALMEIRAS,ATLETICO PARANAENSE,1,0,1,0,H,0.0,0.0,0.0,10,9,2,3,9,22,9,3,3,4,1,0,406,378,3,1,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492226
19/04/2026,Serie A Brasil,2026,RB BRAGANTINO,REMO,4,2,2,2,H,0.0,0.0,0.0,16,6,8,3,11,12,1,1,1,1,0,0,423,400,1,5,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492220
19/04/2026,Serie A Brasil,2026,FLAMENGO,BAHIA,2,0,1,0,H,0.0,0.0,0.0,20,13,8,5,12,8,6,1,2,0,0,0,561,506,5,6,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492224
25/04/2026,Serie A Brasil,2026,BAHIA,SANTOS,2,2,0,2,D,0.0,0.0,0.0,18,11,5,5,16,16,5,3,3,4,0,0,519,293,3,3,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492232
25/04/2026,Serie A Brasil,2026,BOTAFOGO,INTERNACIONAL,2,2,0,0,D,0.0,0.0,0.0,16,8,7,4,16,14,3,5,2,3,0,0,318,284,2,5,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492233
25/04/2026,Serie A Brasil,2026,REMO,CRUZEIRO,0,1,0,1,A,0.0,0.0,0.0,14,6,1,6,15,22,4,1,1,3,0,0,325,393,5,1,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492238
26/04/2026,Serie A Brasil,2026,SAO PAULO,MIRASSOL,1,0,0,0,H,0.0,0.0,0.0,17,10,1,1,11,14,12,4,1,2,0,0,418,381,1,0,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492239
26/04/2026,Serie A Brasil,2026,GREMIO,CORITIBA,1,0,1,0,H,0.0,0.0,0.0,22,15,6,4,20,11,5,2,3,2,0,2,442,341,4,5,56,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492237
26/04/2026,Serie A Brasil,2026,CORINTHIANS,VASCO DA GAMA,1,0,1,0,H,0.0,0.0,0.0,13,21,5,7,12,17,5,7,2,4,1,0,323,476,7,4,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492235
26/04/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,VITORIA,3,1,1,1,H,0.0,0.0,0.0,23,7,11,2,16,15,4,4,5,4,0,0,370,244,1,8,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492230
26/04/2026,Serie A Brasil,2026,RB BRAGANTINO,PALMEIRAS,0,1,0,1,A,0.0,0.0,0.0,19,6,4,3,12,17,9,4,1,2,0,0,451,301,2,4,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492234
26/04/2026,Serie A Brasil,2026,FLUMINENSE,CHAPECOENSE-SC,2,1,0,0,H,0.0,0.0,0.0,30,8,12,3,6,16,7,1,1,4,0,1,740,305,2,10,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492236
26/04/2026,Serie A Brasil,2026,ATLETICO-MG,FLAMENGO,0,4,0,3,A,0.0,0.0,0.0,18,9,6,6,10,13,8,1,1,2,0,0,492,486,2,6,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492231
02/05/2026,Serie A Brasil,2026,BOTAFOGO,REMO,1,2,1,0,A,0.0,0.0,0.0,16,18,5,9,14,10,9,6,2,2,0,0,447,327,7,4,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492241
02/05/2026,Serie A Brasil,2026,PALMEIRAS,SANTOS,1,1,0,1,D,0.0,0.0,0.0,22,14,3,4,9,5,9,4,1,1,0,0,448,392,3,2,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492247
02/05/2026,Serie A Brasil,2026,VITORIA,CORITIBA,4,1,2,1,H,0.0,0.0,0.0,11,5,7,1,13,11,2,4,3,1,0,1,518,324,1,3,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492249
02/05/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,GREMIO,0,0,0,0,D,0.0,0.0,0.0,11,7,5,0,11,13,7,3,2,2,1,1,368,436,0,4,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492240
03/05/2026,Serie A Brasil,2026,CRUZEIRO,ATLETICO-MG,1,3,0,2,A,0.0,0.0,0.0,14,6,2,4,15,17,5,1,4,7,2,1,495,230,1,1,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492243
03/05/2026,Serie A Brasil,2026,SAO PAULO,BAHIA,2,2,1,0,D,0.0,0.0,0.0,18,20,8,7,12,11,13,10,4,3,0,0,316,508,4,6,38,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492248
03/05/2026,Serie A Brasil,2026,FLAMENGO,VASCO DA GAMA,2,2,1,0,D,0.0,0.0,0.0,12,20,6,6,15,12,5,6,3,3,0,0,470,486,4,3,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492244
03/05/2026,Serie A Brasil,2026,INTERNACIONAL,FLUMINENSE,2,0,1,0,H,0.0,0.0,0.0,18,11,9,6,25,18,3,3,4,3,0,0,312,634,6,7,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492245
03/05/2026,Serie A Brasil,2026,CHAPECOENSE-SC,RB BRAGANTINO,1,2,1,1,A,0.0,0.0,0.0,19,7,3,2,8,10,6,2,2,2,0,0,447,371,0,2,55,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492242
03/05/2026,Serie A Brasil,2026,MIRASSOL,CORINTHIANS,2,1,2,0,H,0.0,0.0,0.0,7,11,5,3,19,13,1,5,5,2,0,0,345,547,2,3,39,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492246
09/05/2026,Serie A Brasil,2026,CORITIBA,INTERNACIONAL,2,2,1,0,D,0.0,0.0,0.0,8,22,3,4,11,10,3,8,1,3,0,0,306,532,2,1,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492253
09/05/2026,Serie A Brasil,2026,FLUMINENSE,VITORIA,2,2,1,0,D,0.0,0.0,0.0,12,10,5,3,15,7,6,3,4,2,0,0,522,385,1,3,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492254
10/05/2026,Serie A Brasil,2026,BAHIA,CRUZEIRO,1,2,1,1,A,0.0,0.0,0.0,8,20,3,7,14,16,6,8,3,4,0,0,351,411,5,2,46,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492251
10/05/2026,Serie A Brasil,2026,ATLETICO-MG,BOTAFOGO,1,1,1,0,D,0.0,0.0,0.0,17,18,7,5,9,12,6,4,0,2,0,0,307,407,4,6,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492250
10/05/2026,Serie A Brasil,2026,REMO,PALMEIRAS,1,1,1,1,D,0.0,0.0,0.0,15,18,4,5,6,6,5,17,1,2,1,0,220,455,4,3,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492257
10/05/2026,Serie A Brasil,2026,SANTOS,RB BRAGANTINO,2,0,1,0,H,0.0,0.0,0.0,9,11,3,3,13,18,7,3,1,4,0,0,446,387,3,1,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492258
10/05/2026,Serie A Brasil,2026,CORINTHIANS,SAO PAULO,3,2,1,1,H,0.0,0.0,0.0,15,7,6,4,12,13,7,7,4,4,0,0,379,401,3,3,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492252
10/05/2026,Serie A Brasil,2026,MIRASSOL,CHAPECOENSE-SC,1,1,0,0,D,0.0,0.0,0.0,22,11,4,4,10,20,8,1,1,5,0,0,475,346,4,3,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492256
10/05/2026,Serie A Brasil,2026,GREMIO,FLAMENGO,0,1,0,0,A,0.0,0.0,0.0,6,20,3,5,10,10,0,6,1,3,0,0,337,726,4,2,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492255
10/05/2026,Serie A Brasil,2026,VASCO DA GAMA,ATLETICO PARANAENSE,1,0,1,0,H,0.0,0.0,0.0,16,9,6,3,6,9,4,3,4,1,0,0,480,427,3,5,53,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492259
16/05/2026,Serie A Brasil,2026,INTERNACIONAL,VASCO DA GAMA,4,1,2,0,H,0.0,0.0,0.0,12,14,7,3,17,11,3,4,2,2,0,1,342,509,2,3,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492267
16/05/2026,Serie A Brasil,2026,ATLETICO-MG,MIRASSOL,3,1,1,1,H,0.0,0.0,0.0,15,7,6,3,6,14,5,6,0,1,0,0,389,401,1,3,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492261
16/05/2026,Serie A Brasil,2026,FLUMINENSE,SAO PAULO,2,1,2,0,H,0.0,0.0,0.0,10,14,3,7,13,10,3,5,2,5,0,0,473,468,6,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492266
17/05/2026,Serie A Brasil,2026,PALMEIRAS,CRUZEIRO,1,1,1,1,D,0.0,0.0,0.0,16,11,2,4,19,14,6,5,2,4,0,0,364,405,3,1,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492268
17/05/2026,Serie A Brasil,2026,SANTOS,CORITIBA,0,3,0,3,A,0.0,0.0,0.0,13,9,3,5,13,15,3,3,4,2,1,0,440,262,2,3,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492269
17/05/2026,Serie A Brasil,2026,BAHIA,GREMIO,1,1,0,0,D,0.0,0.0,0.0,17,3,6,1,18,14,7,3,4,5,0,0,445,306,0,5,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492262
17/05/2026,Serie A Brasil,2026,BOTAFOGO,CORINTHIANS,3,1,2,1,H,0.0,0.0,0.0,13,19,5,1,22,8,3,2,6,1,0,0,255,468,0,2,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492263
17/05/2026,Serie A Brasil,2026,CHAPECOENSE-SC,REMO,2,3,1,1,A,0.0,0.0,0.0,18,11,8,4,10,6,3,9,2,1,0,0,440,405,2,6,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492265
17/05/2026,Serie A Brasil,2026,RB BRAGANTINO,VITORIA,2,0,1,0,H,0.0,0.0,0.0,23,7,5,2,21,11,7,6,4,2,0,0,334,348,2,3,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492264
17/05/2026,Serie A Brasil,2026,ATLETICO PARANAENSE,FLAMENGO,1,1,1,0,D,0.0,0.0,0.0,18,12,5,3,9,12,9,7,2,3,0,1,288,533,3,4,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492260
23/05/2026,Serie A Brasil,2026,SAO PAULO,BOTAFOGO,1,1,1,0,D,0.0,0.0,0.0,14,14,4,6,20,19,4,3,4,4,0,0,363,311,5,3,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492277
23/05/2026,Serie A Brasil,2026,VITORIA,INTERNACIONAL,2,0,1,0,H,0.0,0.0,0.0,8,20,4,2,15,18,4,6,2,3,0,1,306,375,2,2,43,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492279
23/05/2026,Serie A Brasil,2026,GREMIO,SANTOS,3,2,1,1,H,0.0,0.0,0.0,12,13,5,4,12,13,8,5,1,3,0,1,438,445,2,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492274
23/05/2026,Serie A Brasil,2026,MIRASSOL,FLUMINENSE,1,0,1,0,H,0.0,0.0,0.0,13,10,8,1,12,14,4,5,2,3,0,0,267,553,1,7,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492275
24/05/2026,Serie A Brasil,2026,FLAMENGO,PALMEIRAS,0,3,0,1,A,0.0,0.0,0.0,22,12,3,6,9,19,8,4,5,6,1,0,465,536,3,3,48,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492273
24/05/2026,Serie A Brasil,2026,CRUZEIRO,CHAPECOENSE-SC,2,1,1,0,H,0.0,0.0,0.0,18,8,7,4,13,15,9,2,1,3,0,0,473,243,3,5,66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492272
24/05/2026,Serie A Brasil,2026,REMO,ATLETICO PARANAENSE,1,2,1,1,A,0.0,0.0,0.0,3,16,2,9,9,14,3,10,1,4,1,0,335,430,8,1,44,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492276
24/05/2026,Serie A Brasil,2026,CORINTHIANS,ATLETICO-MG,1,0,0,0,H,0.0,0.0,0.0,10,11,4,2,15,14,3,0,1,2,0,0,515,371,2,3,58,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492270
